Unnamed: 0,Gene,Paralog,Perc_ID,FC2,Base_Mean,padj,KO_FC2,significant,upreg,dataset,ko_length,paralog_length,Percent Upregulated,pctUpreg_p_value,Gene-Paralog
5,RhoC,RHOQ,48.2927,0.2551937663908086,4688.563347642536,0.5131571468709956,,0,0,GSE175787-2,6307.0,42882.0,0.0,1.0,RhoC-RHOQ
4,RhoC,RHOJ,43.4579,0.5504271580637969,3.546241841412838,0.9228625539820056,,0,0,GSE175787-2,6307.0,89394.0,0.0,1.0,RhoC-RHOJ
3,RhoC,CDC42,52.8796,0.0415924048940363,19159.56217691505,0.971947366477097,,0,0,GSE175787-2,6307.0,48733.0,0.0,1.0,RhoC-CDC42
2,RhoC,RHOD,45.7143,0.3641643796212816,6753.548156048811,0.6768310295898251,,0,0,GSE175787-2,6307.0,15170.0,0.0,1.0,RhoC-RHOD
1,RhoC,RHOA,91.7098,0.1120449393664375,27838.983998041946,0.883712364076466,,0,0,GSE175787-2,6307.0,53859.0,0.0,1.0,RhoC-RHOA
20,RhoC,RAC2,55.2083,0.1352521403172201,19.655142478642112,0.979032351386915,,0,0,GSE175787-2,6307.0,34324.0,0.0,1.0,RhoC-RAC2
21,RhoC,RHOV,33.8983,0.0524857140107177,1650.2610884632015,,,0,0,GSE175787-2,6307.0,2020.0,0.0,1.0,RhoC-RHOV
0,SMARCA4,CHD7,11.8118,-0.71311447074728,16407.906400932552,2.769389074873673e-06,-3.198092368507583,1,0,GSE75515,118494.0,189288.0,0.0333333333333333,0.8159,SMARCA4-CHD7
27,SMARCA4,ZRANB3,15.1066,-0.149510884674456,1920.6681728085068,0.6285677729486195,-3.198092368507583,0,0,GSE75515,118494.0,394302.0,0.0333333333333333,0.8159,SMARCA4-ZRANB3
26,SMARCA4,SMARCAL1,16.457,0.1132278209844423,2461.9507223638034,0.6876996809205376,-3.198092368507583,0,0,GSE75515,118494.0,70670.0,0.0333333333333333,0.8159,SMARCA4-SMARCAL1
25,SMARCA4,SHPRH,7.90255,0.0063489538241018,5390.208590834225,0.990669704634014,-3.198092368507583,0,0,GSE75515,118494.0,100178.0,0.0333333333333333,0.8159,SMARCA4-SHPRH
24,SMARCA4,CHD2,19.1466,0.0078009221232666,10940.724962355926,0.9854920370878968,-3.198092368507583,0,0,GSE75515,118494.0,141793.0,0.0333333333333333,0.8159,SMARCA4-CHD2
23,SMARCA4,CHD5,17.349,1.5477581478623306,101.24693845273184,0.0227726669967905,-3.198092368507583,1,1,GSE75515,118494.0,78534.0,0.0333333333333333,0.8159,SMARCA4-CHD5
22,SMARCA4,ATRX,10.7143,-0.1002651087694797,26999.895587361865,0.7203060924082805,-3.198092368507583,0,0,GSE75515,118494.0,281353.0,0.0333333333333333,0.8159,SMARCA4-ATRX
21,SMARCA4,CHD1L,26.7559,-0.057686637863491,6958.496833775598,0.8500240788012011,-3.198092368507583,0,0,GSE75515,118494.0,53111.0,0.0333333333333333,0.8159,SMARCA4-CHD1L
20,SMARCA4,RAD54B,21.2088,-0.1084047259229354,3349.578386511664,0.6987361046361827,-3.198092368507583,0,0,GSE75515,118494.0,103155.0,0.0333333333333333,0.8159,SMARCA4-RAD54B
19,SMARCA4,HLTF,17.3439,0.0180025202789285,13485.249695110377,0.9636600011569326,-3.198092368507583,0,0,GSE75515,118494.0,56427.0,0.0333333333333333,0.8159,SMARCA4-HLTF
18,SMARCA4,ERCC6L,16.96,-0.0450489020077591,6796.830582010657,0.9041142657803471,-3.198092368507583,0,0,GSE75515,118494.0,34370.0,0.0333333333333333,0.8159,SMARCA4-ERCC6L
17,SMARCA4,BTAF1,15.1433,0.2445465441607252,11449.723733414805,0.1313091559431668,-3.198092368507583,0,0,GSE75515,118494.0,107667.0,0.0333333333333333,0.8159,SMARCA4-BTAF1
16,SMARCA4,TTF2,15.4045,0.2067931063380121,14029.462487649967,0.2295734016935889,-3.198092368507583,0,0,GSE75515,118494.0,47127.0,0.0333333333333333,0.8159,SMARCA4-TTF2
15,SMARCA4,CHD4,17.6255,-0.4106060712599584,40987.17710700484,1.0473111607415044e-06,-3.198092368507583,1,0,GSE75515,118494.0,44442.0,0.0333333333333333,0.8159,SMARCA4-CHD4
14,SMARCA4,ERCC6,18.5532,-0.1826327054029427,1846.7771024039685,0.4447982234101241,-3.198092368507583,0,0,GSE75515,118494.0,85370.0,0.0333333333333333,0.8159,SMARCA4-ERCC6
13,SMARCA4,SMARCA2,77.7987,0.0379742838943074,4576.0263402792725,0.9267408659975418,-3.198092368507583,0,0,GSE75515,118494.0,213334.0,0.0333333333333333,0.8159,SMARCA4-SMARCA2
12,SMARCA4,HELLS,31.5036,-0.5468106258197818,8609.33833729478,2.272100588098399e-05,-3.198092368507583,1,0,GSE75515,118494.0,68576.0,0.0333333333333333,0.8159,SMARCA4-HELLS
11,SMARCA4,CHD1,20.2924,-0.2890759665191811,12555.090906676573,0.1310958060164309,-3.198092368507583,0,0,GSE75515,118494.0,75022.0,0.0333333333333333,0.8159,SMARCA4-CHD1
10,SMARCA4,CHD9,12.3921,-0.0510697068815036,9861.9611913963,0.8751959877406986,-3.198092368507583,0,0,GSE75515,118494.0,274159.0,0.0333333333333333,0.8159,SMARCA4-CHD9
9,SMARCA4,RAD54L2,15.9509,-0.1761855053825058,9679.065922724294,0.3819291113487428,-3.198092368507583,0,0,GSE75515,118494.0,129948.0,0.0333333333333333,0.8159,SMARCA4-RAD54L2
8,SMARCA4,SRCAP,10.743,-0.217118268680162,19886.30269538834,0.1979713017812267,-3.198092368507583,0,0,GSE75515,118494.0,43200.0,0.0333333333333333,0.8159,SMARCA4-SRCAP
7,SMARCA4,SMARCAD1,23.6842,-0.268018297596746,7888.622886674806,0.0842532188868879,-3.198092368507583,0,0,GSE75515,118494.0,83681.0,0.0333333333333333,0.8159,SMARCA4-SMARCAD1
6,SMARCA4,EP400,11.4313,0.0118589652397616,17798.68451611571,0.978052477297802,-3.198092368507583,0,0,GSE75515,118494.0,130518.0,0.0333333333333333,0.8159,SMARCA4-EP400
5,SMARCA4,SMARCA5,28.5171,-0.0653771491040475,27198.887154441923,0.8389273784478777,-3.198092368507583,0,0,GSE75515,118494.0,43784.0,0.0333333333333333,0.8159,SMARCA4-SMARCA5
4,SMARCA4,SMARCA1,28.6916,0.4204674274561057,23082.154644240585,0.0013232409264818,-3.198092368507583,1,0,GSE75515,118494.0,76999.0,0.0333333333333333,0.8159,SMARCA4-SMARCA1
3,SMARCA4,INO80,17.8021,0.0315080436184192,6352.23376334085,0.9295978871815052,-3.198092368507583,0,0,GSE75515,118494.0,137400.0,0.0333333333333333,0.8159,SMARCA4-INO80
2,SMARCA4,CHD3,17.2,0.0608693093950483,40819.33190482485,0.824747210233807,-3.198092368507583,0,0,GSE75515,118494.0,27964.0,0.0333333333333333,0.8159,SMARCA4-CHD3
1,SMARCA4,CHD8,13.057,-0.0266871295863924,17378.47781753488,0.9454737287738346,-3.198092368507583,0,0,GSE75515,118494.0,70932.0,0.0333333333333333,0.8159,SMARCA4-CHD8
28,SMARCA4,CHD6,12.0074,-0.2188181398781191,9356.424704646248,0.3179450725125541,-3.198092368507583,0,0,GSE75515,118494.0,216301.0,0.0333333333333333,0.8159,SMARCA4-CHD6
29,SMARCA4,RAD54L,22.7577,-0.3169896067800636,5128.140187144072,0.0565150465328733,-3.198092368507583,0,0,GSE75515,118494.0,32019.0,0.0333333333333333,0.8159,SMARCA4-RAD54L
0,Furin,TPP2,8.95404,-0.099211226769029,1922.2398758048312,0.6747406914007779,,0,0,GSE130969-2,14976.0,83000.0,0.1428571428571428,0.197,Furin-TPP2
1,Furin,PCSK5,20.5617,0.7445365119241845,805.0305040324629,1.934154631985446e-06,,1,1,GSE130969-2,14976.0,472331.0,0.1428571428571428,0.197,Furin-PCSK5
2,Furin,MBTPS1,9.79087,0.0891576502267869,2103.794230269903,0.6690309494642639,,0,0,GSE130969-2,14976.0,63181.0,0.1428571428571428,0.197,Furin-MBTPS1
3,Furin,PCSK4,52.1854,-0.1023300869362496,61.945446983166974,0.9314473191412485,,0,0,GSE130969-2,14976.0,9324.0,0.1428571428571428,0.197,Furin-PCSK4
4,Furin,PCSK9,14.8844,-0.4217233914373647,6269.066263946259,1.9647555216314527e-05,,1,0,GSE130969-2,14976.0,25405.0,0.1428571428571428,0.197,Furin-PCSK9
5,Furin,PCSK6,37.5645,-0.4430727335362302,1560.414400666279,0.0006042694797645,,1,0,GSE130969-2,14976.0,235418.0,0.1428571428571428,0.197,Furin-PCSK6
6,Furin,PCSK7,33.121,0.2247518694989922,1808.249103522831,0.1673513131854167,,0,0,GSE130969-2,14976.0,28188.0,0.1428571428571428,0.197,Furin-PCSK7
0,Furin,TPP2,8.95404,-0.1978072460056021,1987.4733667154671,0.1787506122985173,,0,0,GSE130969-1,14976.0,83000.0,0.0,1.0,Furin-TPP2
1,Furin,PCSK5,20.5617,-1.0846768659518196,87.82677749775611,0.0228398563306678,,1,0,GSE130969-1,14976.0,472331.0,0.0,1.0,Furin-PCSK5
2,Furin,MBTPS1,9.79087,0.1679428318497593,1913.4126508972245,0.3271432914638718,,0,0,GSE130969-1,14976.0,63181.0,0.0,1.0,Furin-MBTPS1
3,Furin,PCSK4,52.1854,0.3651149960959387,41.486799589614485,0.7683672621549397,,0,0,GSE130969-1,14976.0,9324.0,0.0,1.0,Furin-PCSK4
4,Furin,PCSK9,14.8844,-2.051497407145786,101.15746935264691,2.528514782842265e-07,,1,0,GSE130969-1,14976.0,25405.0,0.0,1.0,Furin-PCSK9
5,Furin,PCSK6,37.5645,-0.2825410929055022,814.6062447038757,0.2810806545836244,,0,0,GSE130969-1,14976.0,235418.0,0.0,1.0,Furin-PCSK6
6,Furin,PCSK7,33.121,-0.4155840294211489,1911.559647084532,0.0004341532406359,,1,0,GSE130969-1,14976.0,28188.0,0.0,1.0,Furin-PCSK7
0,Actg1,Actb,98.9333,0.0730456107030021,109838.59708646272,0.3439032546168323,-3.611080014546418,0,0,GSE114212-2,2852.0,3639.0,0.1875,0.2575,Actg1-Actb
1,Actg1,Actl6a,36.1305,0.2866617900616056,1694.3489232595196,0.0191658390969197,-3.611080014546418,1,0,GSE114212-2,2852.0,20675.0,0.1875,0.2575,Actg1-Actl6a
2,Actg1,Actr3b,38.0383,1.7272540740204068,7.547268702272658,0.3293509570539167,-3.611080014546418,0,0,GSE114212-2,2852.0,90691.0,0.1875,0.2575,Actg1-Actr3b
3,Actg1,Actr8,17.4679,-0.2810393017117203,444.7357375369835,0.223273957323303,-3.611080014546418,0,0,GSE114212-2,2852.0,28017.0,0.1875,0.2575,Actg1-Actr8
4,Actg1,Actr10,24.94,-0.0655231561421759,622.9523201311908,0.7994746984437716,-3.611080014546418,0,0,GSE114212-2,2852.0,26861.0,0.1875,0.2575,Actg1-Actr10
5,Actg1,Actr1a,54.5213,-0.2706986118653577,2087.360834928192,0.025874504671661,-3.611080014546418,1,0,GSE114212-2,2852.0,18937.0,0.1875,0.2575,Actg1-Actr1a
6,Actg1,Actr2,46.7005,-0.4999631766272625,5995.890391109109,5.618594058492411e-12,-3.611080014546418,1,0,GSE114212-2,2852.0,50609.0,0.1875,0.2575,Actg1-Actr2
7,Actg1,Actl7b,39.9522,1.3602438770183485,4.190967776575373,0.60274701060317,-3.611080014546418,0,0,GSE114212-2,2852.0,1438.0,0.1875,0.2575,Actg1-Actl7b
8,Actg1,Acta1,93.1034,-1.98893559844226,276.50699637044306,2.4257354786096617e-15,-3.611080014546418,1,0,GSE114212-2,2852.0,2982.0,0.1875,0.2575,Actg1-Acta1
9,Actg1,Actrt3,47.6965,1.0865051797606382,2.9591973544791985,,-3.611080014546418,0,0,GSE114212-2,2852.0,2866.0,0.1875,0.2575,Actg1-Actrt3
10,Actg1,Actr6,28.0303,0.4533897715024503,154.06536853663212,0.235146574163983,-3.611080014546418,0,0,GSE114212-2,2852.0,20324.0,0.1875,0.2575,Actg1-Actr6
11,Actg1,Actr5,20.8882,-0.6993412548601194,121.03963988487156,0.0994127345226546,-3.611080014546418,0,0,GSE114212-2,2852.0,14323.0,0.1875,0.2575,Actg1-Actr5
12,Actg1,Acta2,93.6339,0.7950621641093524,21085.79879019746,2.4601672872166653e-35,-3.611080014546418,1,1,GSE114212-2,2852.0,14500.0,0.1875,0.2575,Actg1-Acta2
13,Actg1,Actg2,93.617,5.944314613856284,2127.258670899493,2.1194184415988613e-304,-3.611080014546418,1,1,GSE114212-2,2852.0,23360.0,0.1875,0.2575,Actg1-Actg2
14,Actg1,Actr3,37.5598,0.5417210107127916,16986.569214126583,1.0833545068238677e-19,-3.611080014546418,1,1,GSE114212-2,2852.0,42822.0,0.1875,0.2575,Actg1-Actr3
15,Actg1,Actr1b,55.0532,0.3837508077284648,2042.2795308012592,0.0017048764875448,-3.611080014546418,1,0,GSE114212-2,2852.0,16308.0,0.1875,0.2575,Actg1-Actr1b
487,Aff3,Aff1,29.4454,0.1829885951049602,8401.887052312246,0.0019881270560717,-0.2480305967503915,1,0,GSE145653-1,487629.0,162948.0,0.0,1.0,Aff3-Aff1
485,Aff3,Aff2,35.9277,-1.2443900258002467,5.520880077119321,0.4457060032698703,-0.2480305967503915,0,0,GSE145653-1,487629.0,507743.0,0.0,1.0,Aff3-Aff2
486,Aff3,Aff4,34.9138,-0.029213073340728,12349.307861759276,0.6553567796205401,-0.2480305967503915,0,0,GSE145653-1,487629.0,70997.0,0.0,1.0,Aff3-Aff4
315,Apc,Apc2,39.036,1.5260728805627397,21.58496829647704,0.020085842852732,0.1885243784876729,1,1,GSE145653-1,101628.0,22286.0,1.0,0.0209,Apc-Apc2
268,Cdk8,Cdk10,33.6111,-0.2162281418501347,395.0095530017412,0.1799331147650864,-0.546424320474851,0,0,GSE145653-1,71644.0,7408.0,0.0416666666666666,0.8897,Cdk8-Cdk10
267,Cdk8,Cdk5,41.7808,0.1381523685717528,485.15108986366704,0.3990044314825973,-0.546424320474851,0,0,GSE145653-1,71644.0,5289.0,0.0416666666666666,0.8897,Cdk8-Cdk5
266,Cdk8,Cdk2,34.9711,-0.0863411944086717,3187.7341871955164,0.2411952806449463,-0.546424320474851,0,0,GSE145653-1,71644.0,7092.0,0.0416666666666666,0.8897,Cdk8-Cdk2
265,Cdk8,Prpf4b,8.73883,-0.1695118799167553,4104.286775083135,0.0100942660327794,-0.546424320474851,1,0,GSE145653-1,71644.0,30762.0,0.0416666666666666,0.8897,Cdk8-Prpf4b
264,Cdk8,Cdk18,27.051,0.0955224595084222,479.582833943668,0.5744977063699281,-0.546424320474851,0,0,GSE145653-1,71644.0,27447.0,0.0416666666666666,0.8897,Cdk8-Cdk18
263,Cdk8,Cdk9,31.7204,0.5641185575844748,2059.0598870183035,8.20991453233292e-15,-0.546424320474851,1,1,GSE145653-1,71644.0,7292.0,0.0416666666666666,0.8897,Cdk8-Cdk9
262,Cdk8,Cdk7,35.2601,-0.0587189471168386,2880.0712914925366,0.4652012270888719,-0.546424320474851,0,0,GSE145653-1,71644.0,28308.0,0.0416666666666666,0.8897,Cdk8-Cdk7
261,Cdk8,Cdkl1,32.1023,0.3167000115311623,2.53917098764352,,-0.546424320474851,0,0,GSE145653-1,71644.0,44419.0,0.0416666666666666,0.8897,Cdk8-Cdkl1
260,Cdk8,Cdk12,9.29919,0.2963303292947654,4928.847749671868,6.394250756296136e-07,-0.546424320474851,1,0,GSE145653-1,71644.0,75445.0,0.0416666666666666,0.8897,Cdk8-Cdk12
248,Cdk8,Cdk16,25.2016,-0.0966209104094506,3630.274120965121,0.2362714098245249,-0.546424320474851,0,0,GSE145653-1,71644.0,11926.0,0.0416666666666666,0.8897,Cdk8-Cdk16
256,Cdk8,Cdk15,23.908,-0.0535181095428803,10.331553081465206,0.9679674046438064,-0.546424320474851,0,0,GSE145653-1,71644.0,96087.0,0.0416666666666666,0.8897,Cdk8-Cdk15
255,Cdk8,Cdkl5,12.6042,-0.2507761718171754,446.5236795055131,0.1035923945872614,-0.546424320474851,0,0,GSE145653-1,71644.0,222781.0,0.0416666666666666,0.8897,Cdk8-Cdkl5
254,Cdk8,Cdk11b,16.8367,0.0486992408012686,4089.2891236222968,0.5480690874889029,-0.546424320474851,0,0,GSE145653-1,71644.0,25084.0,0.0416666666666666,0.8897,Cdk8-Cdk11b
253,Cdk8,Cdkl4,33.0409,0.0366986951304165,21.620132887202544,0.9664235433095352,-0.546424320474851,0,0,GSE145653-1,71644.0,54263.0,0.0416666666666666,0.8897,Cdk8-Cdkl4
252,Cdk8,Cdk20,32.659,0.1644093838605526,165.48596038240467,0.5330628223491782,-0.546424320474851,0,0,GSE145653-1,71644.0,9459.0,0.0416666666666666,0.8897,Cdk8-Cdk20
251,Cdk8,Cdkl2,21.1268,0.1563395028759995,235.08405743486483,0.4906405701299264,-0.546424320474851,0,0,GSE145653-1,71644.0,37809.0,0.0416666666666666,0.8897,Cdk8-Cdkl2
250,Cdk8,Cdk14,24.0938,-0.800675723098752,81.1228034767365,0.0156758413001787,-0.546424320474851,1,0,GSE145653-1,71644.0,616921.0,0.0416666666666666,0.8897,Cdk8-Cdk14
249,Cdk8,Cdk13,9.06684,0.0967961579546533,3432.473646333884,0.1899881840747924,-0.546424320474851,0,0,GSE145653-1,71644.0,94782.0,0.0416666666666666,0.8897,Cdk8-Cdk13
247,Cdk8,Cdk17,24.6654,-0.6379021170574157,1152.117052550362,1.8607174469471497e-12,-0.546424320474851,1,0,GSE145653-1,71644.0,106196.0,0.0416666666666666,0.8897,Cdk8-Cdk17
246,Cdk8,Cdk1,41.4141,-0.0417545127517709,6063.044618641537,0.5689473091279162,-0.546424320474851,0,0,GSE145653-1,71644.0,17792.0,0.0416666666666666,0.8897,Cdk8-Cdk1
245,Cdk8,Cdk4,36.6337,0.2380969833445076,14545.28012776494,7.477188751040977e-07,-0.546424320474851,1,0,GSE145653-1,71644.0,4386.0,0.0416666666666666,0.8897,Cdk8-Cdk4
258,Cdk8,Cdk19,77.4451,0.1050143709838039,1112.5844119583458,0.3409062375556648,-0.546424320474851,0,0,GSE145653-1,71644.0,144254.0,0.0416666666666666,0.8897,Cdk8-Cdk19
259,Cdk8,Cdk6,34.3558,-0.1470111585803101,2060.872489530191,0.1440371813480791,-0.546424320474851,0,0,GSE145653-1,71644.0,189523.0,0.0416666666666666,0.8897,Cdk8-Cdk6
257,Cdk8,Cdkl3,18.0328,-0.5050986341163146,124.69765003809412,0.0830188438005853,-0.546424320474851,0,0,GSE145653-1,71644.0,85563.0,0.0416666666666666,0.8897,Cdk8-Cdkl3
179,Csnk1a1,Vrk2,18.4891,-0.0725537436812327,417.657582448401,0.7920129455611588,-1.0209844522128582,0,0,GSE145653-1,34787.0,122677.0,0.0909090909090909,0.8466,Csnk1a1-Vrk2
180,Csnk1a1,Cdc7,13.4752,0.1987417749590232,1716.737050547157,0.1232732500958645,-1.0209844522128582,0,0,GSE145653-1,34787.0,20110.0,0.0909090909090909,0.8466,Csnk1a1-Cdc7
178,Csnk1a1,Ttbk1,8.94495,-1.0287310901061977,14.91423641448913,0.445322452742781,-1.0209844522128582,0,0,GSE145653-1,34787.0,45227.0,0.0909090909090909,0.8466,Csnk1a1-Ttbk1
176,Csnk1a1,Csnk1d,55.1402,0.3972168111098404,4532.903440127614,5.501180333191098e-06,-1.0209844522128582,1,0,GSE145653-1,34787.0,32340.0,0.0909090909090909,0.8466,Csnk1a1-Csnk1d
175,Csnk1a1,Csnk1g2,38.6878,0.0639871427832603,3730.732805988616,0.5701254216925611,-1.0209844522128582,0,0,GSE145653-1,34787.0,17911.0,0.0909090909090909,0.8466,Csnk1a1-Csnk1g2
177,Csnk1a1,Csnk1e,55.5288,-0.2220242846249249,2419.144806774802,0.046287447647027,-1.0209844522128582,1,0,GSE145653-1,34787.0,37711.0,0.0909090909090909,0.8466,Csnk1a1-Csnk1e
173,Csnk1a1,Csnk1g1,36.4425,0.6612001156002258,2611.6620038625747,1.709792236414459e-11,-1.0209844522128582,1,1,GSE145653-1,34787.0,136091.0,0.0909090909090909,0.8466,Csnk1a1-Csnk1g1
172,Csnk1a1,Ttbk2,8.76524,0.0337590270716337,662.1052406361458,0.8869821912373483,-1.0209844522128582,0,0,GSE145653-1,34787.0,117788.0,0.0909090909090909,0.8466,Csnk1a1-Ttbk2
171,Csnk1a1,Vrk3,15.4525,-0.0995112276828555,922.9180110774572,0.5890283382010192,-1.0209844522128582,0,0,GSE145653-1,34787.0,29102.0,0.0909090909090909,0.8466,Csnk1a1-Vrk3
170,Csnk1a1,Csnk1g3,39.5089,-0.2043829687196939,1409.5752567853024,0.1562988112467825,-1.0209844522128582,0,0,GSE145653-1,34787.0,93426.0,0.0909090909090909,0.8466,Csnk1a1-Csnk1g3
174,Csnk1a1,Vrk1,23.4091,-0.3251020080421702,2812.462109752762,0.0013905756217029,-1.0209844522128582,1,0,GSE145653-1,34787.0,67198.0,0.0909090909090909,0.8466,Csnk1a1-Vrk1
7,Etv5,Elf1,11.6013,-0.2240716060543171,385.6210040942881,0.2437212085953763,-2.2733907962218467,0,0,GSE145653-1,58410.0,101300.0,0.1,0.6821,Etv5-Elf1
2,Etv5,Elk3,15.8924,0.3915645003096918,142.93350977435793,0.2045282790708114,-2.2733907962218467,0,0,GSE145653-1,58410.0,63721.0,0.1,0.6821,Etv5-Elk3
3,Etv5,Spib,22.5352,-1.838778777317524,11.933597124098291,0.0673802501590845,-2.2733907962218467,0,0,GSE145653-1,58410.0,6078.0,0.1,0.6821,Etv5-Spib
4,Etv5,Gabpa,18.9427,0.0064710696697863,7009.801935996185,0.9525327038605312,-2.2733907962218467,0,0,GSE145653-1,58410.0,28854.0,0.1,0.6821,Etv5-Gabpa
6,Etv5,Spic,19.8347,0.1088508175962505,483.089046179703,0.5950331356667636,-2.2733907962218467,0,0,GSE145653-1,58410.0,10243.0,0.1,0.6821,Etv5-Spic
8,Etv5,Ets1,21.281,-0.8843128994931223,137.14905638259137,0.0012446852942397,-2.2733907962218467,1,0,GSE145653-1,58410.0,121599.0,0.1,0.6821,Etv5-Ets1
5,Etv5,Etv3,13.2554,0.0265363907599175,928.8685680756148,0.8699432454504312,-2.2733907962218467,0,0,GSE145653-1,58410.0,14749.0,0.1,0.6821,Etv5-Etv3
10,Etv5,Etv1,62.2642,1.1140972333204653,469.6911802579697,5.124328411854342e-13,-2.2733907962218467,1,1,GSE145653-1,58410.0,91104.0,0.1,0.6821,Etv5-Etv1
21,Etv5,Elk1,15.3846,-0.1797410981088474,1124.427391001017,0.1214431918870605,-2.2733907962218467,0,0,GSE145653-1,58410.0,17213.0,0.1,0.6821,Etv5-Elk1
20,Etv5,Erf,12.7042,0.204408104226583,2779.093567478514,0.0166823151032062,-2.2733907962218467,1,0,GSE145653-1,58410.0,8200.0,0.1,0.6821,Etv5-Erf
19,Etv5,Ets2,20.2991,-0.6031183819365771,1400.92631925048,1.3575534104976443e-09,-2.2733907962218467,1,0,GSE145653-1,58410.0,19153.0,0.1,0.6821,Etv5-Ets2
9,Etv5,Elf3,15.0895,-0.25627247853974,3256.348439642184,0.0106004945257739,-2.2733907962218467,1,0,GSE145653-1,58410.0,4993.0,0.1,0.6821,Etv5-Elf3
17,Etv5,Etv4,51.2346,3.2209019938609416,1633.1356198662463,2.9484866723277997e-216,-2.2733907962218467,1,1,GSE145653-1,58410.0,15629.0,0.1,0.6821,Etv5-Etv4
16,Etv5,Erg,18.93,-0.1450211480835298,2.7095621247121184,,-2.2733907962218467,0,0,GSE145653-1,58410.0,227424.0,0.1,0.6821,Etv5-Erg
15,Etv5,Elk4,16.5116,0.0371679124417077,513.2321942963565,0.857886303593012,-2.2733907962218467,0,0,GSE145653-1,58410.0,25005.0,0.1,0.6821,Etv5-Elk4
18,Etv5,Elf4,10.3817,0.3045001573623649,667.4937595418354,0.0413494461847823,-2.2733907962218467,1,0,GSE145653-1,58410.0,52086.0,0.1,0.6821,Etv5-Elf4
13,Etv5,Etv2,18.806,0.0884212687617373,24.73727072236399,0.9183017527814872,-2.2733907962218467,0,0,GSE145653-1,58410.0,2236.0,0.1,0.6821,Etv5-Etv2
12,Etv5,Etv6,15.8763,0.1260140800695022,1983.164044226851,0.199308131447015,-2.2733907962218467,0,0,GSE145653-1,58410.0,234458.0,0.1,0.6821,Etv5-Etv6
11,Etv5,Spi1,23.1618,-0.8386858827300605,21.55528635272229,0.2697458745363986,-2.2733907962218467,0,0,GSE145653-1,58410.0,33366.0,0.1,0.6821,Etv5-Spi1
14,Etv5,Elf2,12.6476,-0.0221151094596122,1634.313256324372,0.8638096288972567,-2.2733907962218467,0,0,GSE145653-1,58410.0,87943.0,0.1,0.6821,Etv5-Elf2
77,Fbxw7,Fbxw17,12.8755,0.1484758208369024,321.5100207812208,0.4071678574048002,-0.3801829800146666,0,0,GSE145653-1,163930.0,15916.0,0.0769230769230769,0.7963,Fbxw7-Fbxw17
