,Gene,Paralog,Perc_ID,ko_length,paralog_length
295,Csnk1a1,Ttbk2,8.76524,34787,117788.0
296,Csnk1a1,Csnk1g1,36.4425,34787,136091.0
297,Csnk1a1,Vrk1,23.4091,34787,67198.0
298,Csnk1a1,Csnk1g2,38.6878,34787,17911.0
299,Csnk1a1,Csnk1d,55.1402,34787,32340.0
300,Csnk1a1,Csnk1e,55.5288,34787,37711.0
301,Csnk1a1,Ttbk1,8.94495,34787,45227.0
302,Csnk1a1,Vrk2,18.4891,34787,122677.0
303,Csnk1a1,Cdc7,13.4752,34787,20110.0
304,Dido1,Phf3,21.5309,52035,71582.0
305,Dido1,Spocd1,20.9402,52035,27866.0
306,Ski,Skor1,16.4938,68517,10791.0
307,Ski,Skil,38.2222,68517,27519.0
308,Ski,Skor2,14.6825,68517,43937.0
309,Ctbp2,Phgdh,22.5141,136791,26820.0
310,Ctbp2,Grhpr,26.2195,136791,9339.0
311,Ctbp2,Ctbp1,78.6848,136791,27271.0
312,Trp53,Trp63,23.2353,11514,208339.0
313,Trp53,Trp73,24.9216,11514,83959.0
314,Ncor1,Ncor2,42.3614,142115,162066.0
315,Rbpms,Rbpms2,62.6214,147220,30880.0
316,Fgfr1,Epha4,16.7343,62064,147903.0
317,Fgfr1,Epha10,14.2691,62064,36901.0
318,Fgfr1,Erbb3,11.7252,62064,22129.0
319,Fgfr1,Flt4,16.2142,62064,43476.0
320,Fgfr1,Pdgfra,19.0083,62064,45923.0
321,Fgfr1,Ephb1,17.2764,62064,432565.0
322,Fgfr1,Epha5,15.9615,62064,362621.0
323,Fgfr1,Ror2,17.161,62064,176812.0
324,Fgfr1,Ror1,17.6094,62064,348974.0
325,Fgfr1,Ret,21.0762,62064,45973.0
326,Fgfr1,Tie1,17.1958,62064,18870.0
327,Fgfr1,Ryk,22.2222,62064,73388.0
328,Fgfr1,Ntrk3,20.0231,62064,562053.0
329,Fgfr1,Musk,19.2609,62064,88343.0
330,Fgfr1,Ephb4,15.261,62064,28560.0
331,Fgfr1,Ntrk2,21.3155,62064,327401.0
332,Fgfr1,Ephb3,16.3142,62064,18550.0
333,Fgfr1,Epha1,15.5578,62064,14781.0
334,Fgfr1,Insr,13.2653,62064,157556.0
335,Fgfr1,Ros1,7.82051,62064,149523.0
336,Fgfr1,Flt1,17.1793,62064,164407.0
337,Fgfr1,Tek,17.0971,62064,135687.0
338,Fgfr1,Ddr1,16.7947,62064,23054.0
339,Fgfr1,Csf1r,20.7779,62064,31551.0
340,Fgfr1,Epha2,16.479,62064,28144.0
341,Fgfr1,Ddr2,18.3841,62064,138455.0
342,Fgfr1,Ntrk1,22.1527,62064,16918.0
343,Fgfr1,Lmtk2,8.36166,62064,87768.0
344,Fgfr1,Pdgfrb,19.583,62064,39911.0
345,Fgfr1,Fgfr3,59.7257,62064,15394.0
346,Fgfr1,Insrr,14.2308,62064,19150.0
347,Fgfr1,Alk,10.7958,62064,735655.0
348,Fgfr1,Mst1r,12.4819,62064,13510.0
349,Fgfr1,Mertk,18.9135,62064,103938.0
350,Fgfr1,Fgfr4,55.8198,62064,16119.0
351,Fgfr1,Ephb6,15.8777,62064,15027.0
352,Fgfr1,Tyro3,21.3636,62064,20371.0
353,Fgfr1,Epha3,17.2764,62064,320641.0
354,Fgfr1,Fgfr2,70.119,62064,2960898.0
355,Fgfr1,Axl,22.2973,62064,31432.0
356,Fgfr1,Epha6,14.2478,62064,952048.0
357,Fgfr1,Ephb2,16.4134,62064,188449.0
358,Fgfr1,Ltk,16.4414,62064,9111.0
359,Fgfr1,Erbb4,12.4618,62064,1075873.0
360,Fgfr1,Igf1r,14.4631,62064,280841.0
361,Fgfr1,Flt3,18.7,62064,69748.0
362,Fgfr1,Erbb2,12.5796,62064,25246.0
363,Fgfr1,Met,12.6904,62064,110180.0
364,Fgfr1,Egfr,13.1405,62064,165955.0
365,Fgfr1,Kdr,18.1413,62064,45631.0
366,Fgfr1,Epha7,16.0321,62064,154368.0
367,Fgfr1,Kit,20.7354,62064,81806.0
368,Fgfr1,Epha8,16.7331,62064,27397.0
369,Irak3,Haspin,7.29443,60482,2809.0
370,Irak3,Irak1,23.2,60482,10004.0
371,Irak3,Irak2,20.2572,60482,56559.0
372,Irak3,Irak4,26.7974,60482,38172.0
373,Etl4,Srcin1,32.8666,900933,66846.0
374,Rbpj,Rbpjl,48.5437,191210,12307.0
375,Igf2bp1,Pcbp4,21.34,48777,10721.0
376,Igf2bp1,Nova2,12.9496,48777,39431.0
377,Igf2bp1,Pcbp3,22.6415,48777,200030.0
378,Igf2bp1,Hnrnpk,18.1034,48777,12201.0
379,Igf2bp1,Pcbp2,24.0331,48777,29522.0
380,Igf2bp1,Igf2bp2,65.2027,48777,104290.0
381,Igf2bp1,Fubp1,16.208,48777,26404.0
382,Igf2bp1,Igf2bp3,72.3661,48777,129734.0
383,Igf2bp1,Fubp3,17.7391,48777,44875.0
384,Igf2bp1,Pcbp1,24.4382,48777,1829.0
385,Igf2bp1,Nova1,14.0039,48777,124412.0
386,Igf2bp1,Khsrp,15.9091,48777,10471.0
387,Prkci,Pkn2,22.3805,57212,91102.0
388,Prkci,Prkch,27.2328,57212,193389.0
389,Prkci,Prkca,30.3571,57212,410541.0
390,Prkci,Pkn1,20.715,57212,32643.0
391,Prkci,Prkcg,28.5509,57212,41911.0
392,Prkci,Prkce,27.8155,57212,490134.0
393,Prkci,Prkcb,29.5691,57212,345651.0
394,Prkci,Pkn3,22.0957,57212,13338.0
395,Prkci,Prkcz,71.7905,57212,101232.0
396,Kdm6a,Uty,78.3003,117361,148898.0
397,Kdm6a,Kdm6b,26.0817,117361,15167.0
398,Bcor,Bcorl1,23.7507,123615,66691.0
399,Gtf2ird1,Zmym4,6.52034,99060,106196.0
400,Gtf2ird1,Chchd2l,7.80423,99060,
401,Gtf2ird1,Zmym6,5.68455,99060,46989.0
402,Gtf2ird1,Zmym1,6.20549,99060,14058.0
403,Gtf2ird1,E130308A19Rik,9.63365,99060,135228.0
404,Gtf2ird1,Thap12,12.9288,99060,14959.0
405,Gtf2ird1,Zmym2,7.26744,99060,76048.0
406,Gtf2ird1,Gtf2ird2,18.2692,99060,40351.0
407,Gtf2ird1,Epm2aip1,10.5611,99060,7164.0
408,Gtf2ird1,Qrich1,7.20721,99060,43357.0
409,Gtf2ird1,Zmym3,7.59124,99060,16465.0
410,Gtf2ird1,Zmym5,6.2201,99060,21131.0
411,Gtf2ird1,Gtf2i,27.8557,99060,76926.0
412,Pitpnc1,Pitpnm3,3.79877,262807,88250.0
413,Pitpnc1,Pitpnm2,9.66292,262807,131070.0
414,Pitpnc1,Pitpna,34.1912,262807,40707.0
415,Pitpnc1,Pitpnb,33.8235,262807,57596.0
416,Pitpnc1,Pitpnm1,10.3781,262807,13967.0
417,Arih2,Arih1,30.991,46444,98360.0
418,Arih2,Rnf19b,12.2951,46444,27615.0
419,Arih2,Rnf144b,21.9269,46444,125335.0
420,Arih2,Rnf14,16.4948,46444,33312.0
421,Arih2,Rnf217,12.8155,46444,115991.0
422,Arih2,Prkn,14.8707,46444,1222977.0
423,Arih2,Rnf144a,22.6027,46444,114290.0
424,Arih2,Ankib1,8.1106,46444,112925.0
425,Arih2,Rnf19a,10.3571,46444,43214.0
426,Hnrnph1,Esrp1,19.6769,9538,54850.0
427,Hnrnph1,Esrp2,17.5732,9538,6655.0
428,Hnrnph1,Hnrnph3,66.474,9538,9553.0
429,Hnrnph1,Rbm12b1,10.7656,9538,6467.0
430,Hnrnph1,Rbm12b2,11.0312,9538,6804.0
431,Hnrnph1,Hnrnpf,77.5904,9538,25298.0
432,Hnrnph1,Grsf1,32.1503,9538,16723.0
433,Hnrnph1,Hnrnph2,93.3185,9538,5881.0
434,Rps6ka1,Rps6ka3,79.7297,40507,157937.0
435,Rps6ka1,Rps6kb1,41.1429,40507,45934.0
436,Rps6ka1,Rps6kb2,41.4433,40507,9363.0
437,Rps6ka1,Rps6ka2,77.899,40507,133200.0
438,Rps6ka1,Rps6ka4,39.1979,40507,11426.0
439,Rps6ka1,Rps6ka5,37.08,40507,178544.0
440,Rps6ka1,Rps6ka6,60.2326,40507,149767.0
441,Foxp1,Foxr1,16.3498,597383,7363.0
442,Foxp1,Foxj2,10.2655,597383,25452.0
443,Foxp1,Foxl2,15.7333,597383,3255.0
444,Foxp1,Foxe1,15.6334,597383,2803.0
445,Foxp1,Foxl3,22.2222,597383,1539.0
446,Foxp1,Foxa2,14.1935,597383,4092.0
447,Foxp1,Foxk1,11.5438,597383,60514.0
448,Foxp1,Foxo1,9.20245,597383,84885.0
449,Foxp1,Foxi2,15.5015,597383,3314.0
450,Foxp1,Foxe3,18.4028,597383,866.0
451,Foxp1,Foxc2,13.3603,597383,2724.0
452,Foxp1,Foxn1,9.25926,597383,28981.0
453,Foxp1,Foxk2,13.3641,597383,49906.0
454,Foxp1,Foxd2,10.7724,597383,2591.0
455,Foxp1,Foxq1,13.0,597383,4842.0
456,Foxp1,Foxf1,14.2857,597383,3758.0
457,Foxp1,Foxb1,16.0,597383,3230.0
458,Foxp1,Foxl1,15.4762,597383,2704.0
459,Foxp1,Foxd4,12.3874,597383,1961.0
460,Foxp1,Foxo6,10.7335,597383,20270.0
461,Foxp1,Foxj1,15.2019,597383,4695.0
462,Foxp1,Foxo4,12.8713,597383,6345.0
463,Foxp1,Foxh1,11.9701,597383,1723.0
464,Foxp1,Foxr2,14.2384,597383,14075.0
465,Foxp1,Foxm1,8.98283,597383,13179.0
466,Foxp1,Foxc1,12.1157,597383,5843.0
467,Foxp1,Foxb2,9.81308,597383,1486.0
468,Foxp1,Foxd1,12.9386,597383,5063.0
469,Foxp1,Foxd3,12.58,597383,2323.0
470,Foxp1,Foxa3,15.5807,597383,10254.0
471,Foxp1,Foxi3,15.0588,597383,4535.0
472,Foxp1,Foxa1,13.2479,597383,6288.0
473,Foxp1,Foxs1,15.8055,597383,1310.0
474,Foxp1,Foxj3,11.3965,597383,92115.0
475,Foxp1,Foxp3,32.4009,597383,21601.0
476,Foxp1,Foxo3,9.07738,597383,94914.0
477,Mthfd1l,Mthfd1,60.5348,193963,64505.0
478,Mthfd1l,Mthfd2,22.8571,193963,20217.0
479,Mthfd1l,Mthfd2l,18.6391,193963,90251.0
480,Ptpn11,Ptpn20,22.3005,60864,51547.0
481,Ptpn11,Ptprs,10.1206,60864,64057.0
482,Ptpn11,Ptprd,9.93724,60864,2270723.0
483,Ptpn11,Ptprz1,7.30969,60864,177414.0
484,Ptpn11,Ptprv,7.91789,60864,24097.0
485,Ptpn11,Ptprk,12.7124,60864,522577.0
486,Ptpn11,Ptpn14,10.7653,60864,148427.0
487,Ptpn11,Ptprt,12.0275,60864,1139157.0
488,Ptpn11,Ptpn23,8.21513,60864,23131.0
489,Ptpn11,Ptprh,13.6972,60864,55429.0
490,Ptpn11,Ptpre,21.5577,60864,148812.0
491,Ptpn11,Ptpn18,22.9581,60864,15971.0
492,Ptpn11,Ptprj,10.7005,60864,150841.0
493,Ptpn11,PTPRG,11.3037,60864,688498.0
494,Ptpn11,Ptpro,10.6036,60864,210914.0
495,Ptpn11,Ptpn3,14.0197,60864,110996.0
496,Ptpn11,Ptpn1,24.537,60864,47328.0
497,Ptpn11,Ptpru,10.7192,60864,69831.0
498,Ptpn11,Ptpn5,23.2902,60864,55889.0
499,Ptpn11,Ptpn22,13.4663,60864,52452.0
500,Ptpn11,Ptpn9,21.0793,60864,67884.0
501,Ptpn11,Ptpn21,10.5442,60864,60664.0
502,Ptpn11,Ptpn13,6.36475,60864,173111.0
503,Ptpn11,Ptpra,18.3353,60864,105846.0
504,Ptpn11,Ptpn4,14.2549,60864,185146.0
505,Ptpn11,Ptprr,18.5976,60864,256719.0
506,Ptpn11,Ptprn2,12.6873,60864,791129.0
507,Ptpn11,Ptprn,12.4363,60864,17475.0
508,Ptpn11,Ptpn7,31.7549,60864,12617.0
509,Ptpn11,Ptpn2,26.3547,60864,59084.0
510,Ptpn11,Ptprf,9.7471,60864,83192.0
511,Ptpn11,Ptpn12,14.7097,60864,69266.0
512,Ptpn11,Ptprc,10.9049,60864,112847.0
513,Ptpn11,Ptprb,6.60831,60864,114012.0
514,Ptpn11,Ptpn6,53.9363,60864,18007.0
515,Ptpn11,Ptprm,11.9112,60864,687510.0
516,Gabbr1,Gabbr2,29.8936,29101,329568.0
517,Gabbr1,Gpr156,13.7845,29101,91034.0
518,Fgfr2,Epha4,17.6471,2960898,147903.0
519,Fgfr2,Epha10,15.3132,2960898,36901.0
520,Fgfr2,Erbb3,12.3973,2960898,22129.0
