,Gene,Paralog,Perc_ID,ko_length,paralog_length
35,CDK11B,CDK18,33.7553,23787.0,28197.0
36,CDK11B,CDK14,33.4755,23787.0,744166.0
37,CDK11B,CDK3,45.2459,23787.0,5144.0
38,CDK11B,CDK1,43.771,23787.0,16521.0
39,CDK11B,CDKL1,30.8123,23787.0,90196.0
40,CDK11B,CDK19,26.0956,23787.0,205980.0
41,CDK11B,CDK11A,98.7179,23787.0,21978.0
42,CHD7,CHD8,50.2131,189288.0,70932.0
43,CHD7,CHD3,22.95,189288.0,27964.0
44,CHD7,INO80,18.4447,189288.0,137400.0
45,CHD7,SMARCA1,28.0374,189288.0,76999.0
46,CHD7,SMARCA5,28.9924,189288.0,43784.0
47,CHD7,EP400,11.2072,189288.0,130518.0
48,CHD7,SMARCAD1,20.4678,189288.0,83681.0
49,CHD7,SRCAP,9.38081,189288.0,43200.0
50,CHD7,RAD54L2,15.7464,189288.0,129948.0
51,CHD7,CHD9,49.1543,189288.0,274159.0
52,CHD7,CHD1,22.807,189288.0,75022.0
53,CHD7,HELLS,27.8043,189288.0,68576.0
54,CHD7,SMARCA2,22.0126,189288.0,213334.0
55,CHD7,ERCC6,17.4816,189288.0,85370.0
56,CHD7,CHD4,23.8494,189288.0,44442.0
57,CHD7,SMARCA4,21.4936,189288.0,118494.0
58,CHD7,TTF2,15.1463,189288.0,47127.0
59,CHD7,BTAF1,12.4392,189288.0,107667.0
60,CHD7,ERCC6L,19.92,189288.0,34370.0
61,CHD7,HLTF,15.0644,189288.0,56427.0
62,CHD7,RAD54B,19.6703,189288.0,103155.0
63,CHD7,CHD1L,30.1003,189288.0,53111.0
64,CHD7,ATRX,11.0754,189288.0,281353.0
65,CHD7,CHD5,22.8762,189288.0,78534.0
66,CHD7,CHD2,21.6083,189288.0,141793.0
67,CHD7,SHPRH,7.78372,189288.0,100178.0
68,CHD7,SMARCAL1,17.2956,189288.0,70670.0
69,CHD7,ZRANB3,17.7943,189288.0,394302.0
70,CHD7,CHD6,45.267,189288.0,216301.0
71,CHD7,RAD54L,23.9625,189288.0,32019.0
72,CLK1,HIPK4,15.4221,11682.0,10910.0
73,CLK1,DYRK3,21.2585,11682.0,48883.0
74,CLK1,CLK3,49.7959,11682.0,46914.0
75,CLK1,DYRK1A,14.7215,11682.0,160785.0
76,CLK1,HIPK3,9.71193,11682.0,100351.0
77,CLK1,HIPK2,10.7679,11682.0,216428.0
78,CLK1,CLK2,52.7054,11682.0,15623.0
79,CLK1,HIPK1,10.1653,11682.0,48545.0
80,CLK1,DYRK4,17.9811,11682.0,53094.0
81,CLK1,CLK4,79.21,11682.0,27951.0
82,CLK1,DYRK2,20.6323,11682.0,17068.0
83,CLK1,DYRK1B,17.6471,11682.0,8851.0
84,CSK,JAK3,11.8327,21117.0,23291.0
85,CSK,FGR,34.0265,21117.0,23121.0
86,CSK,FRK,34.2574,21117.0,129742.0
87,CSK,JAK1,11.5251,21117.0,234531.0
88,CSK,SRC,33.7687,21117.0,61365.0
89,CSK,TEC,26.6244,21117.0,134055.0
90,CSK,FER,17.8832,21117.0,449000.0
91,CSK,LYN,33.5938,21117.0,134334.0
92,CSK,FYN,32.216,21117.0,213120.0
93,CSK,TYK2,11.1205,21117.0,30075.0
94,CSK,ZAP70,23.1018,21117.0,26286.0
95,CSK,TXK,29.981,21117.0,67857.0
96,CSK,BMX,21.6296,21117.0,92283.0
97,CSK,STYK1,20.6161,21117.0,55395.0
98,CSK,PTK6,35.6984,21117.0,9375.0
99,CSK,HCK,32.6996,21117.0,49659.0
100,CSK,FES,18.1265,21117.0,12081.0
101,CSK,PTK2,11.7701,21117.0,344316.0
102,CSK,ABL1,15.7522,21117.0,174632.0
103,CSK,ABL2,15.1438,21117.0,130354.0
104,CSK,BTK,24.1275,21117.0,41458.0
105,CSK,TNK1,15.4312,21117.0,9240.0
106,CSK,LCK,35.3635,21117.0,34921.0
107,CSK,BLK,33.0693,21117.0,77705.0
108,CSK,SRMS,31.1475,21117.0,9260.0
109,CSK,SYK,24.7244,21117.0,96762.0
110,CSK,PTK2B,12.6858,21117.0,147909.0
111,CSK,JAK2,12.1908,21117.0,145558.0
112,CSK,ITK,24.0323,21117.0,112252.0
113,CSK,MATK,47.14,21117.0,24159.0
114,CSK,YES1,32.4125,21117.0,90958.0
115,CSK,TNK2,11.4692,21117.0,48581.0
116,CSNK2A2,CSNK2A1,74.1688,40199.0,71337.0
117,CSNK2A2,CSNK2A3,74.1688,40199.0,1308.0
118,DSTYK,NRBP2,16.9661,69197.0,7390.0
119,DSTYK,NRBP1,16.2617,69197.0,14469.0
120,DSTYK,WNK2,6.72079,69197.0,136450.0
121,DSTYK,WNK3,7.38889,69197.0,165819.0
122,DSTYK,WNK1,6.33921,69197.0,158873.0
123,DSTYK,WNK4,10.539,69197.0,16456.0
124,DYRK1A,HIPK4,20.7792,160785.0,10910.0
125,DYRK1A,DYRK3,29.4218,160785.0,48883.0
126,DYRK1A,CLK3,23.6735,160785.0,46914.0
127,DYRK1A,HIPK3,14.321,160785.0,100351.0
128,DYRK1A,CLK1,22.9339,160785.0,11682.0
129,DYRK1A,HIPK2,14.3573,160785.0,216428.0
130,DYRK1A,CLK2,22.4449,160785.0,15623.0
131,DYRK1A,HIPK1,14.1322,160785.0,48545.0
132,DYRK1A,DYRK4,28.3912,160785.0,53094.0
133,DYRK1A,CLK4,23.0769,160785.0,27951.0
134,DYRK1A,DYRK2,30.9484,160785.0,17068.0
135,DYRK1A,DYRK1B,64.07,160785.0,8851.0
136,EGFR,FGFR4,20.3242,192611.0,11239.0
137,EGFR,LMTK2,8.98204,192611.0,102776.0
138,EGFR,FLT3,15.2064,192611.0,97318.0
139,EGFR,MERTK,17.2172,192611.0,130954.0
140,EGFR,ERBB3,37.7049,192611.0,26706.0
141,EGFR,EPHA1,20.1844,192611.0,18567.0
142,EGFR,EPHA4,19.9797,192611.0,156175.0
143,EGFR,FGFR1,19.3431,192611.0,68619.0
144,EGFR,ERBB4,48.1651,192611.0,1163124.0
145,EGFR,ROR2,16.1188,192611.0,387137.0
146,EGFR,ROR1,16.7556,192611.0,407481.0
147,EGFR,NTRK2,15.0358,192611.0,427376.0
148,EGFR,EPHB4,19.2503,192611.0,24958.0
149,EGFR,KIT,16.1885,192611.0,83516.0
150,EGFR,INSR,14.4718,192611.0,182159.0
151,EGFR,EPHB6,16.9276,192611.0,16033.0
152,EGFR,EPHA2,20.5943,192611.0,31732.0
153,EGFR,MUSK,15.5351,192611.0,137779.0
154,EGFR,KDR,13.4956,192611.0,47114.0
155,EGFR,LTK,13.5417,192611.0,10250.0
156,EGFR,ROS1,7.00555,192611.0,138589.0
157,EGFR,EPHA7,18.7375,192611.0,179667.0
158,EGFR,RET,14.991,192611.0,53287.0
159,EGFR,EPHA8,19.005,192611.0,40106.0
160,EGFR,CSF1R,17.4897,192611.0,60081.0
161,EGFR,EPHA10,16.6667,192611.0,51253.0
162,EGFR,AXL,19.0157,192611.0,42543.0
163,EGFR,FLT4,12.6926,192611.0,48118.0
164,EGFR,DDR1,17.0865,192611.0,23735.0
165,EGFR,ERBB2,47.49,192611.0,42512.0
166,EGFR,EPHB1,20.935,192611.0,465207.0
167,EGFR,TIE1,13.9719,192611.0,22126.0
168,EGFR,RYK,22.2405,192611.0,185556.0
169,EGFR,ALK,8.95062,192611.0,728812.0
170,EGFR,DDR2,18.5965,192611.0,156032.0
171,EGFR,FGFR3,19.9752,192611.0,15579.0
172,EGFR,TYRO3,18.0899,192611.0,25914.0
173,EGFR,MST1R,11.2143,192611.0,16871.0
174,EGFR,IGF1R,13.7527,192611.0,315991.0
175,EGFR,FGFR2,20.5847,192611.0,120126.0
176,EGFR,EPHA6,17.4336,192611.0,946951.0
177,EGFR,INSRR,13.2614,192611.0,19054.0
178,EGFR,PDGFRA,16.2534,192611.0,68965.0
179,EGFR,PDGFRB,15.7324,192611.0,42033.0
180,EGFR,EPHB3,20.0401,192611.0,20623.0
181,EGFR,MET,11.6547,192611.0,126181.0
182,EGFR,NTRK1,16.206,192611.0,66214.0
183,EGFR,EPHB2,20.1826,192611.0,210661.0
184,EGFR,FLT1,13.9013,192611.0,194799.0
185,EGFR,TEK,15.1246,192611.0,121033.0
186,EGFR,EPHA3,20.5493,192611.0,374513.0
187,EGFR,NTRK3,15.9714,192611.0,397040.0
188,EGFR,EPHA5,19.2913,192611.0,350932.0
189,EP300,CREBBP,58.3129,87485.0,155659.0
190,FEZF2,PRDM13,10.3253,4643.0,8804.0
191,FEZF2,NACC2,6.98467,4643.0,88752.0
192,FEZF2,FEZF1,53.0526,4643.0,9388.0
193,FEZF2,ZBTB6,13.2075,4643.0,5267.0
194,FEZF2,ZNF581,27.9188,4643.0,10164.0
195,FEZF2,GFI1B,22.4242,4643.0,47687.0
196,FEZF2,NACC1,8.5389,4643.0,24285.0
197,FEZF2,ZNF683,14.4841,4643.0,12888.0
198,FEZF2,ZNF280D,8.98876,4643.0,103910.0
199,FEZF2,ZBTB25,9.88506,4643.0,56107.0
200,FEZF2,ZBTB3,9.16031,4643.0,5865.0
201,FEZF2,GFI1,18.4834,4643.0,13882.0
202,FEZF2,ZBTB49,12.9412,4643.0,31535.0
203,FEZF2,ZNF280B,11.418,4643.0,24321.0
204,FEZF2,ZNF280A,11.2546,4643.0,6534.0
205,FEZF2,ZBTB7B,14.4712,4643.0,15893.0
206,FEZF2,ZBTB12,11.329,4643.0,2473.0
207,FEZF2,ZBTB21,4.87805,4643.0,23556.0
208,FEZF2,ZBTB14,9.57684,4643.0,8034.0
209,FEZF2,BCL6B,13.1524,4643.0,7240.0
210,FEZF2,ZNF524,25.0,4643.0,3116.0
211,FEZF2,ZBTB26,12.4717,4643.0,15946.0
212,FEZF2,ZBTB33,7.14286,4643.0,7646.0
213,FEZF2,PRDM12,15.5313,4643.0,18392.0
214,FEZF2,ZBTB46,7.64007,4643.0,88370.0
215,FEZF2,BCL6,10.6232,4643.0,24348.0
216,FEZF2,ZNF280C,9.63365,4643.0,66192.0
217,FEZF2,ZNF580,20.9302,4643.0,8454.0
218,FOSL1,JDP2,34.9693,8524.0,46395.0
219,FOSL1,FOS,34.7368,8524.0,3404.0
220,FOSL1,ATF3,30.3867,8524.0,55443.0
221,FOSL1,BATF3,28.3465,8524.0,13423.0
222,FOSL1,FOSB,33.432,8524.0,7184.0
223,FOSL1,BATF,26.4,8524.0,24538.0
224,FOSL1,FOSL2,44.1718,8524.0,24869.0
225,FOSL1,BATF2,18.2482,8524.0,9073.0
226,FOXC2,FOXR2,14.791,2899.0,2792.0
227,FOXC2,FOXB2,23.6111,2899.0,1298.0
228,FOXC2,FOXP3,12.761,2899.0,14362.0
229,FOXC2,FOXD2,20.202,2899.0,2647.0
230,FOXC2,FOXS1,38.1818,2899.0,1301.0
231,FOXC2,FOXJ1,19.0024,2899.0,4912.0
232,FOXC2,FOXD1,21.0753,2899.0,3950.0
233,FOXC2,FOXD3,21.7573,2899.0,2561.0
234,FOXC2,FOXO3,9.95542,2899.0,124939.0
235,FOXC2,FOXO3B,7.24138,2899.0,14685.0
236,FOXC2,FOXL2,27.3936,2899.0,2913.0
237,FOXC2,FOXM1,11.9266,2899.0,19494.0
238,FOXC2,FOXK1,12.824,2899.0,89147.0
239,FOXC2,FOXB1,33.8462,2899.0,57496.0
240,FOXC2,FOXI3,22.619,2899.0,5906.0
241,FOXC2,FOXA2,25.27,2899.0,4457.0
242,FOXC2,FOXR1,18.4932,2899.0,9575.0
243,FOXC2,FOXL1,32.1739,2899.0,7110.0
244,FOXC2,FOXA1,24.1525,2899.0,6507.0
245,FOXC2,FOXO1,10.8397,2899.0,110974.0
246,FOXC2,FOXC1,49.0054,2899.0,3982.0
247,FOXC2,FOXA3,29.4286,2899.0,9808.0
248,FOXC2,FOXQ1,19.8511,2899.0,2660.0
249,FOXC2,FOXD4L1,23.0392,2899.0,2485.0
250,FOXC2,FOXD4,20.7289,2899.0,2186.0
251,FOXC2,FOXD4L5,21.3942,2899.0,3108.0
252,FOXC2,FOXD4L4,21.1538,2899.0,1250.0
253,FOXC2,FOXD4L6,21.3429,2899.0,2246.0
254,FOXC2,FOXD4L3,21.3429,2899.0,2217.0
255,FOXC2,FOXE1,31.3673,2899.0,3491.0
256,FOXC2,FOXL3,36.0515,2899.0,4252.0
257,FOXC2,FOXP1,10.0443,2899.0,629285.0
258,FOXC2,FOXF1,24.0106,2899.0,4895.0
259,FOXC2,FOXJ3,13.3441,2899.0,159338.0
260,FOXC2,FOXE3,31.348,2899.0,1767.0
261,FOXC2,FOXH1,17.5342,2899.0,2437.0
262,FOXC2,FOXI2,25.7862,2899.0,3998.0
263,FOXC2,FOXN1,10.6481,2899.0,32657.0
264,FOXC2,FOXO4,15.4455,2899.0,7681.0
265,FOXC2,FOXJ2,14.6341,2899.0,22801.0
266,FOXC2,FOXK2,14.2424,2899.0,124949.0
267,FOXC2,FOXO6,14.8374,2899.0,21668.0
268,GATA4,GATA6,36.3025,83043.0,32939.0
269,GATA4,TRPS1,7.18702,83043.0,401177.0
270,GATA4,GATA2,28.75,83043.0,13774.0
271,GATA4,GATA5,46.5995,83043.0,12498.0
272,GATA4,ZGLP1,15.0183,83043.0,5077.0
273,GATA4,GATA1,29.7821,83043.0,7771.0
274,GATA4,GATA3,31.5315,83043.0,29820.0
275,GFI1,PRDM13,8.48656,13882.0,8804.0
276,GFI1,NACC2,8.17717,13882.0,88752.0
277,GFI1,FEZF1,16.6316,13882.0,9388.0
278,GFI1,ZBTB6,12.0283,13882.0,5267.0
279,GFI1,ZNF581,19.797,13882.0,10164.0
280,GFI1,GFI1B,60.6061,13882.0,47687.0
281,GFI1,NACC1,8.91841,13882.0,24285.0
282,GFI1,ZNF683,11.5079,13882.0,12888.0
283,GFI1,ZNF280D,6.33299,13882.0,103910.0
284,GFI1,ZBTB25,12.1839,13882.0,56107.0
285,GFI1,ZBTB3,9.73282,13882.0,5865.0
286,GFI1,ZBTB49,10.5882,13882.0,31535.0
287,GFI1,ZNF280B,10.6814,13882.0,24321.0
288,GFI1,ZNF280A,9.9631,13882.0,6534.0
289,GFI1,ZBTB7B,10.3896,13882.0,15893.0
290,GFI1,ZBTB12,11.329,13882.0,2473.0
291,GFI1,FEZF2,16.9935,13882.0,4643.0
292,GFI1,ZBTB21,5.90994,13882.0,23556.0
293,GFI1,ZBTB14,10.4677,13882.0,8034.0
294,GFI1,BCL6B,14.405,13882.0,7240.0
295,GFI1,ZNF524,16.6667,13882.0,3116.0
296,GFI1,ZBTB26,12.6984,13882.0,15946.0
297,GFI1,ZBTB33,7.58929,13882.0,7646.0
298,GFI1,PRDM12,12.5341,13882.0,18392.0
299,GFI1,ZBTB46,10.1868,13882.0,88370.0
300,GFI1,BCL6,10.9065,13882.0,24348.0
301,GFI1,ZNF280C,8.54817,13882.0,66192.0
302,GFI1,ZNF580,18.0233,13882.0,8454.0
303,GLI4,ZNF2,25.6471,9498.0,18885.0
304,GLI4,ZNF26,18.5741,9498.0,46587.0
305,GLI4,ZNF226,15.9402,9498.0,13308.0
306,GLI4,ZNF835,24.3948,9498.0,9803.0
307,GLI4,ZNF780A,18.4087,9498.0,21791.0
308,GLI4,ZNF354C,21.6607,9498.0,23604.0
309,GLI4,ZNF623,28.629,9498.0,20399.0
310,GLI4,ZNF470,16.1785,9498.0,21443.0
311,GLI4,ZNF655,19.3483,9498.0,18047.0
312,GLI4,ZNF565,25.8517,9498.0,63981.0
313,GLI4,ZNF789,22.5882,9498.0,30760.0
314,GLI4,ZNF573,17.594,9498.0,81467.0
315,GLI4,ZNF354A,22.314,9498.0,19147.0
316,GLI4,ZNF268,14.2555,9498.0,33423.0
317,GLI4,ZNF227,16.02,9498.0,29721.0
318,GLI4,ZNF331,26.1339,9498.0,60742.0
319,GLI4,ZNF283,10.6038,9498.0,24696.0
320,GLI4,ZNF571,21.5107,9498.0,40010.0
321,GLI4,ZNF713,27.7652,9498.0,55074.0
322,GLI4,MZF1,16.7575,9498.0,11644.0
323,GLI4,ZNF517,23.7805,9498.0,12293.0
324,GLI4,ZNF883,31.1346,9498.0,24063.0
325,GLI4,ZNF460,18.8612,9498.0,14018.0
326,GLI4,ZNF607,17.8161,9498.0,23390.0
327,GLI4,ZNF81,16.1876,9498.0,165659.0
328,GLI4,ZNF354B,21.4052,9498.0,28169.0
329,GLI4,ZNF311,19.3694,9498.0,10531.0
330,GLI4,ZNF260,30.0971,9498.0,17584.0
331,GLI4,ZNF83,25.0,9498.0,96499.0
332,GLI4,ZNF880,8.14558,9498.0,15878.0
333,GLI4,ZNF528,20.0637,9498.0,20563.0
334,GLI4,ZNF678,25.7143,9498.0,113900.0
335,GLI4,ZNF736,21.5457,9498.0,49175.0
336,GLI4,ZNF727,21.8437,9498.0,39905.0
337,GLI4,ZNF682,22.2892,9498.0,42447.0
338,GLI4,ZNF695,19.8058,9498.0,62546.0
339,GLI4,ZNF724,23.4249,9498.0,28795.0
340,GLI4,ZNF85,20.3361,9498.0,27475.0
341,GLI4,ZNF681,21.0853,9498.0,19696.0
342,GLI4,ZNF738,18.4,9498.0,29652.0
343,GLI4,ZNF229,16.9697,9498.0,31059.0
344,GLI4,ZSCAN10,15.1282,9498.0,10405.0
345,GLI4,ZNF616,16.9014,9498.0,26847.0
346,GLI4,ZNF585B,17.9454,9498.0,36574.0
347,GLI4,ZNF585A,16.1248,9498.0,66007.0
348,GLI4,ZNF544,12.028,9498.0,48901.0
349,GLI4,ZNF221,19.4489,9498.0,16486.0
350,GLI4,ZNF224,17.8218,9498.0,15525.0
351,GLI4,ZNF225,17.2805,9498.0,22641.0
352,GLI4,ZNF284,19.3929,9498.0,17454.0
353,GLI4,ZNF568,20.9627,9498.0,88721.0
354,GLI4,ZNF275,25.641,9498.0,25963.0
355,GLI4,ZNF32,33.3333,9498.0,5021.0
356,GLI4,ZNF814,13.8012,9498.0,40343.0
357,GLI4,ZNF157,25.8893,9498.0,43920.0
358,GLI4,ZNF132,18.1303,9498.0,7339.0
359,GLI4,ZNF672,25.885,9498.0,11307.0
360,GLI4,ZNF90,20.6323,9498.0,49082.0
361,GLI4,ZNF486,23.5421,9498.0,33274.0
362,GLI4,ZNF506,22.973,9498.0,35912.0
363,GLI4,ZNF492,24.6704,9498.0,33347.0
364,GLI4,ZNF726,21.4286,9498.0,30283.0
365,GLI4,ZNF254,19.8786,9498.0,96563.0
366,GLI4,ZNF679,19.4647,9498.0,38457.0
367,GLI4,ZNF716,22.4242,9498.0,23382.0
368,GLI4,ZNF722,19.7917,9498.0,19232.0
369,GLI4,ZNF735,18.932,9498.0,13087.0
370,GLI4,ZNF708,23.4458,9498.0,38265.0
371,GLI4,ZNF714,21.8018,9498.0,43111.0
372,GLI4,ZNF676,22.1088,9498.0,36712.0
373,GLI4,ZNF728,18.9711,9498.0,28293.0
374,GLI4,ZNF135,6.53495,9498.0,27071.0
375,GLI4,ZNF501,30.2583,9498.0,7487.0
376,GLI4,ZNF391,28.4916,9498.0,29293.0
377,GLI4,ZKSCAN8P1,39.4052,9498.0,7825.0
378,GLI4,ZNF3,31.3901,9498.0,18515.0
379,GLI4,ZNF286A,25.5278,9498.0,21210.0
380,GLI4,ZNF454,24.1379,9498.0,25242.0
381,GLI4,ZIM3,23.9407,9498.0,11106.0
382,GLI4,ZNF7,19.8251,9498.0,19991.0
383,GLI4,ZNF514,29.0,9498.0,43581.0
384,GLI4,ZNF140,26.477,9498.0,27052.0
385,GLI4,ZNF436,30.8511,9498.0,10388.0
386,GLI4,ZNF250,24.1441,9498.0,25671.0
387,GLI4,ZNF175,17.7215,9498.0,21227.0
388,GLI4,ZFP2,26.2473,9498.0,37314.0
389,GLI4,ZNF121,31.0256,9498.0,24175.0
390,GLI4,ZNF471,22.0447,9498.0,22371.0
391,GLI4,ZIM2,14.1577,9498.0,66184.0
392,GLI4,ZNF696,28.3422,9498.0,10276.0
393,GLI4,ZNF300,17.053,9498.0,10591.0
394,GLI4,ZNF383,27.7895,9498.0,30814.0
395,GLI4,ZNF829,27.5463,9498.0,28167.0
396,GLI4,ZNF630,17.5038,9498.0,88302.0
397,GLI4,ZNF699,20.2492,9498.0,18698.0
398,GLI4,ZNF775,17.5047,9498.0,29840.0
399,GLI4,ZNF37A,24.4207,9498.0,55959.0
400,GLI4,ZNF415,22.8829,9498.0,25198.0
401,GLI4,ZNF677,22.4315,9498.0,19517.0
402,GLI4,ZNF606,16.7929,9498.0,26273.0
403,GLI4,ZFP28,14.8618,9498.0,17860.0
404,GLI4,ZNF483,18.1452,9498.0,52685.0
405,GLI4,ZNF322,27.3632,9498.0,25369.0
406,GLI4,ZNF234,17.7143,9498.0,18759.0
407,GLI4,ZNF93,20.4839,9498.0,62551.0
408,GLI4,ZNF138,21.0031,9498.0,39293.0
409,GLI4,ZNF28,18.3844,9498.0,60192.0
410,GLI4,ZNF45,21.261,9498.0,22658.0
411,GLI4,ZNF197,12.9252,9498.0,63583.0
412,GLI4,ZNF334,17.5,9498.0,13929.0
413,GLI4,ZNF577,23.9175,9498.0,86134.0
414,GLI4,ZNF546,13.5167,9498.0,36904.0
415,GLI4,ZNF345,21.9262,9498.0,62668.0
416,GLI4,ZFP82,23.4962,9498.0,35524.0
417,GLI4,ZNF182,18.0645,9498.0,29138.0
418,GLI4,ZNF605,20.1248,9498.0,38000.0
419,GLI4,ZFP30,24.4701,9498.0,78588.0
420,GLI4,ZNF493,16.6667,9498.0,30458.0
421,GLI4,ZNF117,25.4658,9498.0,34912.0
422,GLI4,ZNF595,20.216,9498.0,34922.0
423,GLI4,ZNF141,24.8945,9498.0,47054.0
424,GLI4,ZNF732,21.0256,9498.0,34799.0
425,GLI4,ZNF718,25.523,9498.0,77802.0
426,GLI4,ZNF879,24.1563,9498.0,11260.0
427,GLI4,ZNF841,14.2857,9498.0,31300.0
428,GLI4,ZNF189,19.9681,9498.0,11809.0
429,GLI4,ZKSCAN5,15.0179,9498.0,30038.0
430,GLI4,ZNF112,14.333,9498.0,40662.0
431,GLI4,ZNF519,24.6296,9498.0,75033.0
432,GLI4,ZNF429,18.546,9498.0,59588.0
433,GLI4,ZNF195,17.806,9498.0,39961.0
434,GLI4,ZNF624,15.7225,9498.0,33122.0
435,GLI4,ZFP1,28.5012,9498.0,23742.0
436,GLI4,ZNF615,16.442,9498.0,16898.0
437,GLI4,ZNF836,13.7821,9498.0,17779.0
438,GLI4,ZNF30,22.3114,9498.0,18267.0
439,GLI4,ZNF267,17.4966,9498.0,43550.0
440,GLI4,ZFP14,23.6398,9498.0,44748.0
441,GLI4,ZNF16,20.9677,9498.0,20530.0
442,GLI4,ZNF146,36.9863,9498.0,24169.0
443,GLI4,RBAK,17.2269,9498.0,23666.0
444,GLI4,ZNF12,18.7948,9498.0,18514.0
445,GLI4,ZNF41,16.9448,9498.0,38044.0
446,GLI4,ZNF484,16.4319,9498.0,33856.0
447,GLI4,ZNF320,23.3792,9498.0,36842.0
448,GLI4,ZNF611,16.7376,9498.0,32260.0
449,GLI4,ZNF600,15.4235,9498.0,36865.0
450,GLI4,ZNF543,21.5,9498.0,10298.0
451,GLI4,ZNF317,18.4874,9498.0,23027.0
452,GLI4,ZNF71,23.4973,9498.0,31181.0
453,GLI4,ZNF510,17.1303,9498.0,23576.0
454,GLI4,ZFP3,27.6892,9498.0,17907.0
455,GLI4,ZNF235,18.0217,9498.0,76317.0
456,GLI4,ZNF33B,17.4807,9498.0,64385.0
457,GLI4,ZNF33A,16.5228,9498.0,54438.0
458,GLI4,ZNF239,29.0393,9498.0,18274.0
459,GLI4,ZNF490,22.4953,9498.0,63998.0
460,GLI4,ZNF780B,14.6459,9498.0,27971.0
461,GLI4,ZNF502,22.6103,9498.0,11188.0
462,GLI4,ZNF628,11.4259,9498.0,7870.0
463,GLI4,ZNF621,23.6902,9498.0,49807.0
464,GLI4,ZNF461,23.2682,9498.0,30235.0
465,GLI4,ZNF790,16.3522,9498.0,33359.0
466,GLI4,ZNF43,16.1928,9498.0,47179.0
467,GLI4,ZNF23,20.6997,9498.0,15498.0
468,GLI4,ZNF629,16.1105,9498.0,8749.0
469,GLI4,ZNF251,19.6721,9498.0,35510.0
470,GLI4,ZNF432,18.5583,9498.0,64360.0
471,GLI4,ZNF717,13.6761,9498.0,106923.0
472,GLI4,ZNF534,17.7005,9498.0,23167.0
473,GLI4,ZNF74,18.0124,9498.0,14346.0
474,GLI4,ZNF540,17.8788,9498.0,62773.0
475,GLI4,ZNF782,19.1702,9498.0,59354.0
476,GLI4,ZNF658,8.68744,9498.0,75715.0
477,HOXB6,TLX2,14.0845,9241.0,3685.0
478,HOXB6,HOXB3,13.2251,9241.0,56042.0
479,HOXB6,HOXD3,12.2685,9241.0,36490.0
480,HOXB6,HOXD10,14.1176,9241.0,11147.0
481,HOXB6,HOXC10,13.1579,9241.0,5214.0
482,HOXB6,HOXA6,48.927,9241.0,5207.0
483,HOXB6,HOXC6,44.2553,9241.0,40199.0
484,HOXB6,HOXA7,40.4348,9241.0,4220.0
485,HOXB6,HOXA10,12.6829,9241.0,9656.0
486,HOXB6,HOXA2,14.8936,9241.0,2332.0
487,HOXB6,HOXD9,15.625,9241.0,2218.0
488,HOXB6,HOXC5,33.3333,9241.0,2311.0
489,HOXB6,HOXA13,11.8557,9241.0,6588.0
490,HOXB6,HOXD8,25.8621,9241.0,3001.0
491,HOXB6,TLX3,13.7457,9241.0,2891.0
492,HOXB6,HOXD4,29.8039,9241.0,1676.0
493,HOXB6,HOXB9,21.2,9241.0,5202.0
494,HOXB6,HOXA3,12.8668,9241.0,46399.0
495,HOXB6,HOXC9,22.6923,9241.0,8442.0
496,HOXB6,HOXA11,13.099,9241.0,4075.0
497,HOXB6,HOXC12,17.3759,9241.0,4053.0
